sample_id,relative_path,split,label,subject_id,session_id,clip_id,device_id,attack_type,attack_instrument_id,capture_time,sha256,dhash,height,width,bytes,brightness,contrast,blur,exact_component_id,near_component_id,status,reason_code
96775373faac02314154,train/images/17743470818539054.jpg,train,0,,,,,,,,f0088813d400d5e2c14c42e3b37387f9d9de5a68be26e52535abd86b202d6103,cf9b1b1b4f0f0f0f,122,109,5800,158.573244,79.887483,204.728036,exact-0ee372d0a0fe,near-054758cb40f9,quarantine,"MISSING_PROVENANCE:subject_id,session_id,clip_id,device_id"
74f3024730c0ae36d0c3,train/images/17743470818887923.jpg,train,0,,,,,,,,8e64e4fb144ffa7c2df155159deb623e763559b8224ccbeedd3041593f9f3ac5,cf9b1b1b4d0f0f8f,122,109,5909,159.505565,78.832231,199.316667,exact-4fc779c823fd,near-054758cb40f9,quarantine,"MISSING_PROVENANCE:subject_id,session_id,clip_id,device_id"
3e55c098af89198717c9,train/images/17743470819264138.jpg,train,0,,,,,,,,84f24acd556d7cbfcd0de6723239789d15546b331cfab495788f0217926e2d9d,cf9b1b1b4d0f1f8f,122,109,5849,160.101970,78.811067,194.717933,exact-1a09807a0e69,near-054758cb40f9,quarantine,"MISSING_PROVENANCE:subject_id,session_id,clip_id,device_id"
2b87534f02a9823ac8d8,train/images/17743470819578032.jpg,train,0,,,,,,,,63fc230390260954e2510aa6e701470ab075dc61e20fa33e23d7c1ebe21ebf33,cf9b1b1b4f0f0f8f,121,108,5716,162.406642,77.890107,202.240608,exact-a7bb44725889,near-054758cb40f9,quarantine,"MISSING_PROVENANCE:subject_id,session_id,clip_id,device_id"
9a5972ea25e051f0cb48,train/images/17743470820515296.jpg,train,0,,,,,,,,d1424ae5f9cb2a5baca7d05a8935576c2282c7a0eb6d1882ed68534daf204da6,cf9b1b1b4f0f0f8f,125,111,5930,153.939027,80.157622,199.033400,exact-eb5af8ab99b5,near-054758cb40f9,quarantine,"MISSING_PROVENANCE:subject_id,session_id,clip_id,device_id"
76122c9f61b8750e4c62,train/images/17743470821107297.jpg,train,0,,,,,,,,2f428e410d0a2c97793712bf9d47c0cbbc562c5f2e4896b1c769c3aaf5b32875,cf9b1b1b4d0f0f8f,121,108,5888,155.344888,79.358806,214.213343,exact-ce63ea0809ce,near-054758cb40f9,quarantine,"MISSING_PROVENANCE:subject_id,session_id,clip_id,device_id"
046859c1c2fd9654f242,train/images/17743470821483388.jpg,train,0,,,,,,,,ae48f5f6d0127981efb98b3786bc21ee4d5f03b8b663d9dbd720e7edf2aba2d6,cf9b1b1b4d0f0f8f,122,109,5867,154.054895,79.587825,203.292312,exact-2c674047a16d,near-054758cb40f9,quarantine,"MISSING_PROVENANCE:subject_id,session_id,clip_id,device_id"
8e9e43a515d09fbbb50d,train/images/17743470821806564.jpg,train,0,,,,,,,,d7b1eb84fc275d44ec4315a436b91da16b455e4b93ce9cd847070718ef6af04a,cf9b1b1b4f0f0f8f,125,111,5973,150.004541,80.986959,219.594388,exact-934aa7be7dea,near-054758cb40f9,quarantine,"MISSING_PROVENANCE:subject_id,session_id,clip_id,device_id"
ec912d7c1025433977c7,train/images/17743470823254504.jpg,train,0,,,,,,,,2c4fb7222bc08ce37a54514c09dd05ef042ebc9a406fd36452d56364ff1e3d34,4f9b1b4b4f0f0f8f,124,110,5898,145.466422,80.827895,172.362793,exact-36c321ad538f,near-054758cb40f9,quarantine,"MISSING_PROVENANCE:subject_id,session_id,clip_id,device_id"
5e7b7ff8f9b72d5e1c84,train/images/17743470823507235.jpg,train,0,,,,,,,,610ee54b2e80b5502eefb349995aba3f1dd0837a5f156ff8dc43c2884b9b118d,4f9b1b5b4f0f0f8f,122,109,5892,147.471800,80.407494,202.383231,exact-728edd27debc,near-054758cb40f9,quarantine,"MISSING_PROVENANCE:subject_id,session_id,clip_id,device_id"
484e2a69f1a51892e0a5,train/images/17743470824877708.jpg,train,0,,,,,,,,f92be528186393c0cf34afc405de53879b0168808ea12aaf099c1bb016efa0c7,cf9b1b0b6f0f0f8f,124,110,5928,147.875806,80.000262,215.401333,exact-8ffe8459134b,near-054758cb40f9,quarantine,"MISSING_PROVENANCE:subject_id,session_id,clip_id,device_id"
57506348fe047a659b6c,train/images/1774347082515809.jpg,train,0,,,,,,,,da5b43f0b574d2f7cd2305eeaa722a3ab13cf576718ce2f4db9c34255ec9bc76,cf9f1d0f6f0f0f8f,124,110,5774,149.163416,79.824684,192.018705,exact-99cf15ac55d5,near-054758cb40f9,quarantine,"MISSING_PROVENANCE:subject_id,session_id,clip_id,device_id"
36e8a7814b4268cf922f,train/images/17743470825462403.jpg,train,0,,,,,,,,0d385155826ccb5fcaede3636c02323d1b48cf3db64992b61a74d929cbcc1553,cf9b1d0d2f0f0f8f,125,111,5830,148.530811,80.581169,198.513066,exact-6a7a1382f96c,near-054758cb40f9,quarantine,"MISSING_PROVENANCE:subject_id,session_id,clip_id,device_id"
5149914dd48bcbae591a,train/images/17743470825767193.jpg,train,0,,,,,,,,12b1240ad85496016f136b12c481665f13b4a031c566edfe2ef0755a1f0b4655,cf9b1d0d2f0f0f8f,125,111,5736,149.096793,80.645955,176.685585,exact-3c98b2624d1e,near-054758cb40f9,quarantine,"MISSING_PROVENANCE:subject_id,session_id,clip_id,device_id"
c604c199710b43cddc0e,train/images/17743470826255243.jpg,train,0,,,,,,,,d6e4f57df162b07bde372a1d7778e2c2cdd33f0a7a1463df96f769d204a7100c,0f9b1d0d6f0f1f8f,121,108,5489,154.776860,79.059565,158.827385,exact-4aa7c75f447a,near-054758cb40f9,quarantine,"MISSING_PROVENANCE:subject_id,session_id,clip_id,device_id"
17c3342b57228c8f82c5,train/images/17743470826524515.jpg,train,0,,,,,,,,fd6eb8ab8a9b6aeb1c048d57c62b481171c18caf14c6e3369539d48fdda6e083,079f1d2d270f0f87,124,110,5767,150.187757,80.874428,164.820944,exact-2e1943902be9,near-56e12088f13f,quarantine,"MISSING_PROVENANCE:subject_id,session_id,clip_id,device_id"
8926e9ff64b0b83d7633,train/images/17743470826844795.jpg,train,0,,,,,,,,b19b846b0a4b00c30fb90fbfa803e7f962408e6beee6667a2287d5617467f287,0f9f1d0d672f0f8f,120,106,5375,157.599764,78.077420,160.185010,exact-2ced184d8477,near-054758cb40f9,quarantine,"MISSING_PROVENANCE:subject_id,session_id,clip_id,device_id"
6b0958d73260e95bea3f,train/images/1774347082749229.jpg,train,0,,,,,,,,653f35d50d928b6793b162c3650f48e12ebedac18d46b0187ac15074de2cd882,0f8f1d1d37170fc7,126,112,5773,146.341270,81.627549,170.117279,exact-0be057bbbdf7,near-604161be429f,quarantine,"MISSING_PROVENANCE:subject_id,session_id,clip_id,device_id"
43ae5e109278c672ee29,train/images/17743470828180404.jpg,train,0,,,,,,,,c09871dbc7253d2102fcd3350aa16d3b4f4bbbf15f28cbb035ce16ac68008540,0f0f1f3737170fc7,124,110,5645,146.393622,80.894859,169.322531,exact-c211bfaf37ed,near-a6fb97589b5b,quarantine,"MISSING_PROVENANCE:subject_id,session_id,clip_id,device_id"
ca63ccc710f0ff807144,train/images/17743470828469765.jpg,train,0,,,,,,,,a501a17dc6291bf7239a89ec3bedeb45658f8d0dd423cff930040d9aa2278fee,0e1f1f3737170fc7,122,109,5588,146.295082,80.265173,173.875814,exact-52a6932d5af5,near-a6fb97589b5b,quarantine,"MISSING_PROVENANCE:subject_id,session_id,clip_id,device_id"
bb9b1d395e079335c773,train/images/17743470829766228.jpg,train,0,,,,,,,,8a9338c8250d26b6332004ffbfe341e9ae0d0bb37e9f4db8fbcb83ad702b0d7c,0e0f1f1717078746,129,115,6052,129.117964,81.575325,145.849448,exact-4f6ceab7942f,near-a6fb97589b5b,quarantine,"MISSING_PROVENANCE:subject_id,session_id,clip_id,device_id"
7e9d90974d45d1ad4d68,train/images/17743470830062978.jpg,train,0,,,,,,,,f132f5a85c7b7cb125f201d1a72a15a032dfe838b4a194e215add9a2aed391ce,0e0f1f1717078746,129,115,6089,129.177890,81.524432,164.512398,exact-19e639b064bd,near-a6fb97589b5b,quarantine,"MISSING_PROVENANCE:subject_id,session_id,clip_id,device_id"
017b30dc4e277f9ec395,train/images/1774347083087878.jpg,train,0,,,,,,,,742fa613d636528ee8747516d3a58ae1e7a6feb113d51b071ab924a1a606520c,0e0f1f1737078f46,128,114,5896,130.838610,81.458315,170.389247,exact-aa4b0d224e2b,near-a6fb97589b5b,quarantine,"MISSING_PROVENANCE:subject_id,session_id,clip_id,device_id"
17c8931bac2e5e49340d,train/images/17743470831230938.jpg,train,0,,,,,,,,e085fc5e357818a7887d6311d5ad553ebe79ced69aaf79231851ff0b33f23cd1,0e8f1f3716078766,133,118,6354,129.414044,81.362480,164.631371,exact-1ba71fb68025,near-a6fb97589b5b,quarantine,"MISSING_PROVENANCE:subject_id,session_id,clip_id,device_id"
96402c3a195be0fc35b8,train/images/17743470832205603.jpg,train,0,,,,,,,,c554a4bcd76851cc34f1f4604c44b139ab2c37c580c8613f1a4937d29c8e3020,4e9e1f2f260f0fce,132,117,6919,137.098614,80.418210,246.092441,exact-e0687aaa8689,near-054758cb40f9,quarantine,"MISSING_PROVENANCE:subject_id,session_id,clip_id,device_id"
1f71a69fdba1cad82ba8,train/images/17743470832478514.jpg,train,0,,,,,,,,72971c19d967dd96f55a8ef988953abd3d6c5cadbd4d737d47a02f727b859e64,4f9e1f0f2e0f0f8e,129,115,6514,141.528413,79.514919,266.300040,exact-c91bcd9ef396,near-054758cb40f9,quarantine,"MISSING_PROVENANCE:subject_id,session_id,clip_id,device_id"
80dc3e76060380af6978,train/images/1774347083276758.jpg,train,0,,,,,,,,69462de6d186a7626ecf2e53b78381fca81da4554e78552ecec21d0f42511546,cf9f1f0f2e0f0fce,132,117,7014,137.740676,80.538487,254.435981,exact-777abbc10ddf,near-054758cb40f9,quarantine,"MISSING_PROVENANCE:subject_id,session_id,clip_id,device_id"
b1058c09bf558892ca11,train/images/17743470833154292.jpg,train,0,,,,,,,,988d7ed60ac2e628133faac603f431f62c2ef082d9d1ae353e420bd4195b979a,cf9f1d0d2e0f0f8e,124,110,6098,145.843695,78.418781,293.171670,exact-b18a5e6b50af,near-054758cb40f9,quarantine,"MISSING_PROVENANCE:subject_id,session_id,clip_id,device_id"
dfdb0f4da777a7013bac,train/images/17743470834099026.jpg,train,0,,,,,,,,3bd484ff26cc0cbbc55e7ecb482490872e882ddb634edeaf10b3815f63600b39,cf9b1b0b4c0f0f8e,122,109,6060,144.398631,78.605684,221.721673,exact-65956c853f20,near-054758cb40f9,quarantine,"MISSING_PROVENANCE:subject_id,session_id,clip_id,device_id"
43830366dd0e693f09fb,train/images/17743470834407954.jpg,train,0,,,,,,,,8f583c87af2d2fceb26a6077c3bcf00ade8ccb4a2a0b447b74d1890a9faf4443,cf9b1b0b2e0f0ecf,128,114,6450,135.978344,80.604761,282.647254,exact-3e8a9277880d,near-054758cb40f9,quarantine,"MISSING_PROVENANCE:subject_id,session_id,clip_id,device_id"
f0bdee2819912caef661,train/images/17743470834877625.jpg,train,0,,,,,,,,017e12735b2209995cdc99bf8341771c9834ddd1c77eda33560a37c3a5f1f169,cf9b1b0b4e0f0e8e,122,109,6102,141.027673,79.373887,231.266164,exact-23765fc69c4e,near-054758cb40f9,quarantine,"MISSING_PROVENANCE:subject_id,session_id,clip_id,device_id"
ad8b88cf9c87db65939d,train/images/17743470835592978.jpg,train,0,,,,,,,,064406e6f9ca7eab5bb18f0257b3e33b4779afef48ae123ef7bfc2a2b076b91b,cf1233135f1e1e1e,117,104,5628,146.783448,76.061069,302.642118,exact-6793f9e266ce,near-d947a58d8bab,quarantine,"MISSING_PROVENANCE:subject_id,session_id,clip_id,device_id"
bfd1581ff89a321672f9,train/images/17743470836182814.jpg,train,0,,,,,,,,e5fb9cfae36c864c0b4e4912f59528926141ee3c0e498eaae45286fa1bce6bc7,cf1733339b1f1f1f,110,98,5161,153.396939,74.334189,293.060981,exact-f23173a6a69e,near-d947a58d8bab,quarantine,"MISSING_PROVENANCE:subject_id,session_id,clip_id,device_id"
3955e40ba9ea44389373,train/images/17743470836491451.jpg,train,0,,,,,,,,d6a9faa9dd5aeed5e65b9b3e274b04450f2e0382872f51bdaf83d31e548ba39e,cf1632371b1f1e1f,117,104,5573,144.331690,77.487447,299.397056,exact-9e645831962e,near-d947a58d8bab,quarantine,"MISSING_PROVENANCE:subject_id,session_id,clip_id,device_id"
7807654f6ca7cd1c525a,train/images/17743470837091331.jpg,train,0,,,,,,,,6153dc3318fc726898ba76ad806763b1f95755a6da30bfb805d3f626116da4d1,8f3333379b1f1f1f,113,100,5170,146.772832,75.938762,260.386376,exact-3ab57220f1f1,near-d947a58d8bab,quarantine,"MISSING_PROVENANCE:subject_id,session_id,clip_id,device_id"
b781c20c93bb59093ad7,train/images/17743470837423873.jpg,train,0,,,,,,,,35394382766db35cfc5b9086ee572ba9cb985ab1b371d9b1fd864dc4bc1fb695,8fb333379b1f1f1f,112,99,4946,147.919372,75.301767,257.879651,exact-ed909f604792,near-d947a58d8bab,quarantine,"MISSING_PROVENANCE:subject_id,session_id,clip_id,device_id"
5e558496e01985518360,train/images/17743470837759933.jpg,train,0,,,,,,,,278766c708b9852830e056b9500ade0de1e54074e41013e9f9c6c92560ca32c8,8f3333331b1f1f1f,108,96,4584,153.056038,72.556065,227.756623,exact-8b7a686fc953,near-d947a58d8bab,quarantine,"MISSING_PROVENANCE:subject_id,session_id,clip_id,device_id"
d6426357b8eb358e8f6f,train/images/17743470839227147.jpg,train,0,,,,,,,,1ecb963495187615eac76c560f95fcc210923eb8c1e361859c35a468d1931daa,cf9736371f1f1f1f,124,110,5880,130.717669,79.485784,189.791029,exact-4e67c080014a,near-d947a58d8bab,quarantine,"MISSING_PROVENANCE:subject_id,session_id,clip_id,device_id"
6de273f24bb05f1f8e8b,train/images/17743470839495168.jpg,train,0,,,,,,,,1f01ce6c84607130ffe42d04ef24c94a6f91188255b491dd0a68021cf75611ab,cfb727371f1f1f1f,118,105,5568,136.346328,77.994025,200.597599,exact-75cc7328c04a,near-d947a58d8bab,quarantine,"MISSING_PROVENANCE:subject_id,session_id,clip_id,device_id"
ba603f58ebba86034bc0,train/images/1774347083987122.jpg,train,0,,,,,,,,93006fc195eef6678f6e5eae5b141052fa07e9670dff57253fa5c1ea12d4ab0a,cfb737371f1f1f1f,120,106,5473,133.190645,78.544717,186.043930,exact-59fefacb1435,near-d947a58d8bab,quarantine,"MISSING_PROVENANCE:subject_id,session_id,clip_id,device_id"
39ed12b3233e92559dbe,train/images/17743470840161564.jpg,train,0,,,,,,,,49d5776813558cee8a638f254c5592c820eff8375ebe888b163377d2224e403a,cf1333371f1f1f1f,120,106,5460,132.893160,78.230103,185.964379,exact-33afd662cef4,near-d947a58d8bab,quarantine,"MISSING_PROVENANCE:subject_id,session_id,clip_id,device_id"
bf42352356bd08444402,train/images/17743470840501316.jpg,train,0,,,,,,,,0ce1d6ddf105ec3ece139ecc4d1a93190fb09d6a34688b68e5685adca999c746,4f3333371f1f1f1f,114,102,5138,138.523048,76.614244,213.303064,exact-1e7f898d3483,near-d947a58d8bab,quarantine,"MISSING_PROVENANCE:subject_id,session_id,clip_id,device_id"
47ee8ee65bfe29d4bf8b,train/images/1774347084114038.jpg,train,0,,,,,,,,e42377002e22f3c7bffa5f682f8b2b6afb3e7f6d01549dd7e14e0f768bec9afe,cf2627371f1f1f1f,113,100,5148,139.645044,76.066964,210.305815,exact-202fd26f14d6,near-d947a58d8bab,quarantine,"MISSING_PROVENANCE:subject_id,session_id,clip_id,device_id"
8472d0a404a61d4cc243,train/images/17743470841763382.jpg,train,0,,,,,,,,efea599a6a602ec3610b5f3070624a76327bc57dd14294dbb451a84ed7c5b8f7,8f2737371f1f1f1f,113,100,5123,137.375398,75.914923,201.481414,exact-871c39835ef0,near-d947a58d8bab,quarantine,"MISSING_PROVENANCE:subject_id,session_id,clip_id,device_id"
8a45c66f8bd5e4de5ab9,train/images/1774347084239749.jpg,train,0,,,,,,,,e2e327e9115d9ef747b18a808ef112bc056f053a2200052235a8e9e0279113c3,cf3636175f1f1f1f,117,104,5243,128.343031,77.659554,168.910065,exact-501883ce12ba,near-d947a58d8bab,quarantine,"MISSING_PROVENANCE:subject_id,session_id,clip_id,device_id"
aee46d851c40dd98cab7,train/images/17743470842696683.jpg,train,0,,,,,,,,a1b474b15f02e90119f231d312df91e7ba69bd1d51a3786624b144c682bc28a5,8f1636375f1f1f1f,118,105,5386,126.903874,78.002060,172.127984,exact-204a58c3197e,near-d947a58d8bab,quarantine,"MISSING_PROVENANCE:subject_id,session_id,clip_id,device_id"
067268d676534cd22cc3,train/images/17743470843220274.jpg,train,0,,,,,,,,a283b98bd76b0072216a125c3dbd57280ce8089201ad2230363a6ce450ac785d,8f1632375f1e1e1f,121,108,5593,122.966789,78.966235,186.908980,exact-f7ec2d2600c8,near-d947a58d8bab,quarantine,"MISSING_PROVENANCE:subject_id,session_id,clip_id,device_id"
4cb3e139f55cb83a4dff,train/images/17743470843503413.jpg,train,0,,,,,,,,a0cea4851ba4d3dc4ed6a9e0d8eea1e3d346777ba6ab5e28ceb35116fbc7b973,8f1f1a3b4f0f1f0f,121,108,5558,121.869299,78.773178,195.558764,exact-3b7dc65fd47f,near-3b7dc65fd47f,quarantine,"MISSING_PROVENANCE:subject_id,session_id,clip_id,device_id"
a204c02eee1077435363,train/images/17743470843803015.jpg,train,0,,,,,,,,a8ede1e384fa9e0f855beb85a11cd2b13509374b05e1ff70e876897da46a2f8a,8f5e1a1b4e0e1e8e,125,111,5695,117.537874,79.360371,165.019473,exact-c17ec73c8024,near-054758cb40f9,quarantine,"MISSING_PROVENANCE:subject_id,session_id,clip_id,device_id"
0ffbfb269455c26982c6,train/images/17743470844476383.jpg,train,0,,,,,,,,e8f90247707dde959dc516dbf007579fde003ee687cf65bcc0b172ff8beda823,cf5b1a1b6f0f0f0f,121,108,5594,118.118916,77.966052,191.041963,exact-255afccc8af6,near-054758cb40f9,quarantine,"MISSING_PROVENANCE:subject_id,session_id,clip_id,device_id"
61359be5a89d91b7329c,train/images/1774347084511213.jpg,train,0,,,,,,,,131e01680d7e7ee634087711c71d137ea6ccf57123ea17b02037284a6bfdddac,cf4b9a1b2e0f0f4e,128,114,5936,112.750548,78.287120,169.551929,exact-92151fcdb9a5,near-92151fcdb9a5,quarantine,"MISSING_PROVENANCE:subject_id,session_id,clip_id,device_id"
292861fe9af6a84206fb,train/images/17743470845455804.jpg,train,0,,,,,,,,8027bb1149ae50924e32bf2965054026656fcaeb2e08b1069c9c36879c0e5fdb,cf1b1a1b0e0e0e8e,126,112,5672,115.391440,77.477762,161.554126,exact-40e485376e18,near-054758cb40f9,quarantine,"MISSING_PROVENANCE:subject_id,session_id,clip_id,device_id"
6f841b253ddc46891f95,train/images/17743470845862534.jpg,train,0,,,,,,,,641ff4d20d8cfa4ebdffee53286feb528952e32de79f77f138da95a3ecac350e,cf1b1a1b2e0e0e8e,125,111,5660,117.765405,76.788970,158.654943,exact-5cd5e6e836cd,near-054758cb40f9,quarantine,"MISSING_PROVENANCE:subject_id,session_id,clip_id,device_id"
ce8e815a6604cf34fad5,train/images/177434708470445.jpg,train,0,,,,,,,,ba93ce58255b87664f5b6459c864c5a28eb3f02045b91e2e2ade475490171188,8f9b9a1b4e0e0f8e,121,108,5520,125.465335,73.868928,195.739325,exact-4eec6372c08f,near-054758cb40f9,quarantine,"MISSING_PROVENANCE:subject_id,session_id,clip_id,device_id"
59ab979a5d840b82a137,train/images/1774347084752738.jpg,train,0,,,,,,,,884061c904892ae3e7b90a254fb4cdc954efed238d33c5f926d6f65dcf052412,8f9b9b1b4f0f0f8e,120,106,5524,126.532626,72.961511,233.829579,exact-169564455792,near-054758cb40f9,quarantine,"MISSING_PROVENANCE:subject_id,session_id,clip_id,device_id"
ea2d25d6c531b74da218,train/images/17743470848463469.jpg,train,0,,,,,,,,ebe36eca63799b9d1b43780e03e270c3bae98411d0f73fad2d218d6c7d1285ee,cf9a3a1b4e0e1f0e,117,104,5061,131.901956,71.309779,169.346551,exact-9b5173ba93de,near-054758cb40f9,quarantine,"MISSING_PROVENANCE:subject_id,session_id,clip_id,device_id"
4a99ce1e12fbf775759e,train/images/17743470848821971.jpg,train,0,,,,,,,,d33933a5e1a4dcdef1e85e8769810035c06ef8fc105be8c7fe129ca48d88350d,cfdb1a1b4e0f0f8e,120,106,5460,128.808726,72.732258,177.834334,exact-d9521266ec77,near-054758cb40f9,quarantine,"MISSING_PROVENANCE:subject_id,session_id,clip_id,device_id"
cbd1fbbb4c858ffca0d3,train/images/17743470849149306.jpg,train,0,,,,,,,,060fed8ce01a9c41a3aeac8d55e53f57f56bd30a25b4278fe0856e4433e3f791,cfda1a1b4e0e1e8e,124,110,6003,124.619575,74.449613,246.774935,exact-d2675c478d2c,near-054758cb40f9,quarantine,"MISSING_PROVENANCE:subject_id,session_id,clip_id,device_id"
641ea654e99bccdc289c,train/images/1774347084943183.jpg,train,0,,,,,,,,399dfea2790145d16abf12d684b4d8022239b8ae50e2cba89a88bd565713181b,0f9e3a1a4e1e1e8e,122,109,6045,124.572417,74.717129,259.329626,exact-bd54ada85755,near-054758cb40f9,quarantine,"MISSING_PROVENANCE:subject_id,session_id,clip_id,device_id"
8f3e3fd7f400ab607ed6,train/images/17743470850135517.jpg,train,0,,,,,,,,dbeb3ea9d36dda6c60d7092bbe8374fd981656b68b571467a6fcb05cf5361362,9f1e1a1a4e0e1e8e,121,108,5803,118.916437,73.618046,161.026001,exact-2f1223e9508a,near-054758cb40f9,quarantine,"MISSING_PROVENANCE:subject_id,session_id,clip_id,device_id"
de218c0593e1317ca728,train/images/17743470850435581.jpg,train,0,,,,,,,,f667b01e50cd2448cb22ff852653ef44242c18cad5c6aa85e11686d34e768bf3,1f1e3a1a4e1e1e8c,118,105,5575,118.644633,72.927514,149.644076,exact-8c9eda5bb5b3,near-054758cb40f9,quarantine,"MISSING_PROVENANCE:subject_id,session_id,clip_id,device_id"
46bde6cf2771ce1e2a86,train/images/1774347085104172.jpg,train,0,,,,,,,,b9ccbb50fcaa6bacd0448096d8c8906babaca11a2f76b4cc8f7bc0db3b1c5d4d,8f9a9a0b2e0e0ece,121,108,5713,105.825758,73.136662,148.706855,exact-930f7bc78c23,near-054758cb40f9,quarantine,"MISSING_PROVENANCE:subject_id,session_id,clip_id,device_id"
a6413e34de013089bd0c,train/images/17743470852204008.jpg,train,0,,,,,,,,945c07fe1c63fc1d4ab5b5160de3fb18df55b8c0f2b2ad258dc029496d52d432,cf5a9b0b0f0f0ece,118,105,5442,102.373769,73.223002,215.888921,exact-cf085574d40e,near-054758cb40f9,quarantine,"MISSING_PROVENANCE:subject_id,session_id,clip_id,device_id"
d2477611c0099dafc863,train/images/17743470852475798.jpg,train,0,,,,,,,,478a8e14b38dd0d7ba803ae4be5e4737f3c7198f5f592585a9bcd90514295349,cf5b9b0b2e0e0ec4,122,109,5838,98.299368,73.952294,227.252581,exact-51f8abfe29ee,near-51f8abfe29ee,quarantine,"MISSING_PROVENANCE:subject_id,session_id,clip_id,device_id"
0a2198a7076c4bd295d1,train/images/17743470852780962.jpg,train,0,,,,,,,,de5180c8535fb1f99bf8cd4d5557b86e76dd2ba05de1f19f6c3b55af32d5077f,cfdb9b1b4f0e1e8e,117,104,5582,106.377794,73.040820,260.583049,exact-3f613c55d57f,near-054758cb40f9,quarantine,"MISSING_PROVENANCE:subject_id,session_id,clip_id,device_id"
2b37745dd6ec5d7c34e9,train/images/17743470853107634.jpg,train,0,,,,,,,,fea04ea26ee68221294e60e54a06782b207cc65f6e50d878df9b3656711c92ee,cf4b9b2b2f0f0e4e,122,109,5919,100.437133,73.470860,215.341576,exact-a0b5322afbb0,near-054758cb40f9,quarantine,"MISSING_PROVENANCE:subject_id,session_id,clip_id,device_id"
37398ad10beba62489cc,train/images/17743470853433495.jpg,train,0,,,,,,,,7de77e00899de3c270a47ca96096d5a6be1e4e10f3fd0e71d2e18a3e478b82e8,cf5b9b1b0f0e1e8c,121,108,5994,106.242883,72.533020,231.933737,exact-952795a1f797,near-054758cb40f9,quarantine,"MISSING_PROVENANCE:subject_id,session_id,clip_id,device_id"
cbca037c1becb60ec725,train/images/17743470853780472.jpg,train,0,,,,,,,,70d25dac1b9435a3a415ba827b0aaeabee10d31b9f59ec21db30b470ac0ef124,cf5ebb334f1e1e9c,117,104,5557,113.573225,71.379271,218.779098,exact-af9d0081b521,near-af9d0081b521,quarantine,"MISSING_PROVENANCE:subject_id,session_id,clip_id,device_id"
cee68c432fef5c641827,train/images/17743470855027883.jpg,train,0,,,,,,,,b15beb388e6776fac8719dd8e1a93e753a4affe43e45b65d1bee3a49ea715de7,8f8f9a1a4b0e1e1e,118,105,5710,119.130751,71.999884,261.282220,exact-1421ff611c93,near-1421ff611c93,quarantine,"MISSING_PROVENANCE:subject_id,session_id,clip_id,device_id"
2bc076032365ad491cc3,train/images/17743470855375905.jpg,train,0,,,,,,,,22d5f8895c1e44b5524f0a1abc69a5056c26d3d1e93ea3cf1f94b4b952fe3c60,8f5e1a3a4b0e1e1e,116,103,5673,120.063107,72.047530,262.792972,exact-d8d1713dc581,near-d8d1713dc581,quarantine,"MISSING_PROVENANCE:subject_id,session_id,clip_id,device_id"
c9b6f29e09deb8fb9b68,train/images/1774347085569242.jpg,train,0,,,,,,,,594f237f355fd465d9918065e7aea2c3914729c1764af73b6a6695c6861e7ccb,8f5f9a1a4f0e1e8c,118,105,5803,118.675383,72.687874,225.871757,exact-8a80efe71cf1,near-8a80efe71cf1,quarantine,"MISSING_PROVENANCE:subject_id,session_id,clip_id,device_id"
95e374f0eb7b98122d2c,train/images/17743470856164072.jpg,train,0,,,,,,,,9d1b82effe6ce4ef04d2086bf5a62025118b8def09758ce21254c82aa220944c,8f5f1f1b4f0f0f8e,112,99,4888,123.923882,72.271018,180.315290,exact-5f93230da0c7,near-054758cb40f9,quarantine,"MISSING_PROVENANCE:subject_id,session_id,clip_id,device_id"
764be5e60397ca02b708,train/images/17743470856502085.jpg,train,0,,,,,,,,d8df36fb12b65b1fc9d4db4fce5244e6aebac82747ae84b6ceefced1af980d93,8f9f3b3b4f0e1e8e,114,102,5311,122.230564,73.299532,182.567378,exact-cdc8d01a6ab3,near-cdc8d01a6ab3,quarantine,"MISSING_PROVENANCE:subject_id,session_id,clip_id,device_id"
3dbf303aefe1ba68357e,train/images/17743470857804885.jpg,train,0,,,,,,,,1d97d3034c1820e1b20503002669b705f7051d7508a4e98b3bcf5ebd68a7d4fc,cfcb9b1b0f0f1e8e,118,105,5685,119.362389,75.396171,257.837811,exact-74ed65a2d22a,near-054758cb40f9,quarantine,"MISSING_PROVENANCE:subject_id,session_id,clip_id,device_id"
1df108a6a2bf9dd9a421,train/images/17743470858123527.jpg,train,0,,,,,,,,74dcf4d0e69bbed79d87f2e4363fca86acb3e1f9cc8cf29caecafc4020dacf36,8f8b9b1b0f0e1e8e,121,108,5903,116.906642,75.925933,274.727893,exact-700e459d870c,near-054758cb40f9,quarantine,"MISSING_PROVENANCE:subject_id,session_id,clip_id,device_id"
78f929222e9f541da3f0,train/images/17743470858460987.jpg,train,0,,,,,,,,eabda551d0659e338b56ab9fbfae590ce0cde4c70c591e4d09757b67cc3878ae,8f8b9a1b0f0e0e8e,120,106,5786,123.993082,76.776163,260.162654,exact-f804663d999e,near-054758cb40f9,quarantine,"MISSING_PROVENANCE:subject_id,session_id,clip_id,device_id"
